,Topic-0,Topic-1,Topic-2,Topic-3,Topic-4,Topic-5,Topic-6,Topic-7,Topic-8
-2871.778086_3745.402956,1020.8139809459162,692.0481616405211,190.68045220366488,423.05510267806534,927.9186743092259,8.699690965542734,734.2387327812299,855.2974543692892,323.9938514503554
-2871.778086_3845.402956,786.8346001971405,1079.6306695873445,307.73832121519627,16.07487737005971,868.3431976269787,33.86720734661925,477.38698402088437,616.9881683122353,360.8515405571519
-2871.778086_3945.402956,322.07658394633205,245.74503913957093,95.8723457628116,19.41014626812435,181.4980330397912,321.5256770794001,524.5057588736505,118.08727727447642,98.98704755447434
-2871.778086_4045.402956,0.19860291730528873,107.71089377386338,21.01374868599968,0.2373196155282722,0.25194755745597536,3308.124028774924,196.68534395191153,0.10498695859872006,4.597427898998429
-2871.778086_4145.402956,0.20012736996404726,31.081316900708476,3.9226603574548786,12.082941942564613,28.401397157947446,3942.611616423289,0.24329793927151708,0.10499801381807194,4.044701662673765
-2871.778086_4245.402956,34.27968030843481,3544.970900324725,21.117441963557578,1.4649373875792713,43.41385458353609,161.159471331586,34.48998909781252,0.10500748644936353,1857.742662762191
-2971.778086_2745.402956,2303.5469804111617,368.474321043771,3.061995980995952,741.3737184326399,736.2131485645588,22.954694934864506,633.7415194415424,605.4400827039641,98.77220509573061
-2971.778086_2845.402956,1877.8322383189216,614.2905185724607,133.90888680479412,498.3786253583981,1469.6869775462924,38.97860050292465,498.846915482991,492.85612927298587,579.8597933341784
-2971.778086_2945.402956,1841.7299557248034,476.73504790431554,456.1858002873363,764.9332420237487,3260.224129404631,70.75716548738204,773.0043903416707,270.40720160509517,276.8018253144297
-2971.778086_3045.402956,1449.87714178104,879.3797231955078,446.77827879948234,710.0578377838921,3295.4462528711806,74.12991531078767,569.0765605177749,356.71539374193713,895.3176541211309
-2971.778086_3145.402956,762.495172861072,279.12201637446555,174.17567414581902,798.277390631788,2568.114876193115,18.380991515196076,1.508333752659098,300.73463712068144,318.7175254407104
-2971.778086_3245.402956,1360.8006210977892,300.588271737444,209.93580973528586,943.2389639117064,1999.048446742735,41.18546189466263,1.1906447785200827,405.81112321022846,314.8001751280103
-2971.778086_3345.402956,244.52795230983835,678.3896523340314,703.742792299746,706.4207600984727,865.3823363022852,303.1238610214253,626.3600485575882,138.72325956531444,373.1811698891576
-2971.778086_3445.402956,1391.1184776932455,248.5931444513297,985.7886349245393,672.4075504559233,1832.416943539941,38.719718737674654,536.5819219996522,426.8481823599661,286.3697087607436
-2971.778086_3545.402956,697.9625305087352,98.23366643249229,315.765663504317,347.12702745821247,966.3774200328121,38.23145061676901,1032.5169210690235,1620.381379812086,135.29776769617544
-2971.778086_3645.402956,880.2118020581948,249.3019346108221,99.227339234579,338.04430099843427,1069.9201167151193,36.089977001078815,392.17263765155957,1109.382939459558,346.4447827964612
-2971.778086_3745.402956,1453.6747983589257,515.1500704834854,178.0071312218917,706.4469352339634,1589.6284087808385,41.79240967015369,326.10241222059017,1137.7359316569032,480.25768480497095
-2971.778086_3845.402956,1540.5398607830036,590.5986240995489,440.5647367264442,556.9569649121609,1608.032402334856,37.95619704118381,1440.4356109422563,882.1245082272551,167.6159603654846
-2971.778086_3945.402956,1560.2407300652947,621.2704349401474,307.4690972008209,390.90968244364194,1057.844941933439,326.3379785346977,484.023947877221,864.1814393372274,269.59700520757514
-2971.778086_4045.402956,462.7629513042197,342.8683626818555,525.1545382664738,470.0223098434341,120.16167361199716,273.8015896380151,129.2380879651586,147.25525951105635,294.3546954618229
-2971.778086_4145.402956,0.19906103324168437,557.1110951674436,442.5177118435959,0.6054330150869195,198.01833354885224,757.1045268994123,988.7421752534952,328.12131700147035,266.2743152791451
-2971.778086_4245.402956,236.83287576107935,404.37883487653704,444.1155507853584,63.90722418267779,105.96405639219275,393.0110030108306,118.42450608137611,159.43982428511515,1.612109707919132
-3071.778086_2745.402956,1867.9255378755174,294.2234552394475,98.90769363571175,957.4950059358257,483.5071405883819,168.1833956143072,522.8310974742038,547.8818654807823,210.8235768320136
-3071.778086_2845.402956,1607.8682613561434,325.8706597730372,745.4926171914102,1141.0560426912036,1029.9998869884985,51.41165644545074,905.1040292949674,261.2929558200478,313.68266178101686
-3071.778086_2945.402956,1086.4830612096716,270.7809274714934,167.85400622931976,267.8536512578544,838.6599974531064,83.22016993725512,58.3823480802786,521.9353458607787,953.6626659247173
-3071.778086_3045.402956,978.7986863149192,381.53234309696023,429.75404353154755,647.5716993299969,1387.6369521550594,512.5395429629143,569.0364303375867,1217.1546025859782,500.810947663023
-3071.778086_3145.402956,1052.22448127994,429.230685712595,33.28756699094935,465.6886074185681,1761.6677577997411,157.07507214310374,102.48890744617555,619.1184933299583,687.0536497248835
-3071.778086_3245.402956,1454.5051382748825,344.3077600269434,412.92164812940445,701.0988639813264,1420.3930652742615,141.61145919306665,18.713565354756106,938.9890927718146,54.36772048744531
-3071.778086_3345.402956,859.6850266600575,434.77506575108544,874.2393253027901,530.311932441113,2176.959396407323,304.703229564234,21.63753150328986,172.0552746526834,228.54153220775765
-3071.778086_3445.402956,1060.7707112507496,36.31525720473177,482.8309842636378,32.07273728276432,1964.2336805994041,33.11177473232848,1227.2694653426734,985.0299438725408,16.259333412525812
-3071.778086_3545.402956,1000.0821711575617,259.1095336957127,726.0682941943137,228.34203809882374,701.1009538151148,429.41253531911445,4.56159114619302,949.1503531462098,834.0664226720185
-3071.778086_3645.402956,704.7661707093176,421.73662295342115,295.02312909236826,21.684099252628688,1479.8713747029155,40.82844042783137,8.176357838937388,470.1679331520583,328.5417486647847
-3071.778086_3745.402956,763.3832742543481,574.2546159474321,171.63387780008512,60.350132924973344,1206.8288901335704,192.06322515240848,503.7271127966692,435.40419225385875,35.150509712106874
-3071.778086_3845.402956,1077.6970855980712,270.01319555239644,965.4356491542213,190.5105270227321,2140.4913464353344,16.36586191452042,423.48224387299683,1121.3165946406757,35.51240869777395
-3071.778086_3945.402956,598.0852603921438,778.550547118616,337.4818719078622,36.25764565747555,408.32437363308725,11.399982693609426,165.86968808170897,277.84227526166467,137.88690448372435
-3071.778086_4045.402956,340.1905588016882,449.2350397024941,631.6956784384046,884.0001725012536,681.7793148748535,167.9653636457912,255.83650626051931,507.3474743556076,124.72839408553429
-3071.778086_4145.402956,0.19956258897378498,293.35853226954487,535.5127018952537,389.8479515530018,81.06236701468515,1207.5916046446546,14.035980866631174,238.68424301966343,1156.5691944421658
-3071.778086_4245.402956,0.1983649010345805,102.24331055842029,29.01418170044497,13.748902074294614,8.508301070980087,1881.5180587083426,0.9986444797029864,55.76134368381574,112.75397746221614
-3171.778086_2745.402956,2619.9307705587585,427.6343394142646,66.47170018996762,879.2835803595461,561.1502719774379,162.54133808562713,121.66307191495001,374.15367345132404,370.5408962859518
-3171.778086_2845.402956,1578.7787954519488,85.99699399737227,113.49115307961026,1219.8665777844383,291.86839583379754,370.72451345956,948.8020405911952,97.306606099391,138.5345649385741
-3171.778086_2945.402956,672.5640224375536,450.12158102704103,118.33547022106094,550.1514720340649,111.4187746657121,535.0499970114819,1065.2163229461607,321.5586999834047,160.00669829084194
-3171.778086_3045.402956,1179.524006178908,346.4926401558022,235.94457282078736,735.9737165493153,732.977790802648,763.8142500248815,17.76639925806786,1368.275173387963,350.1222048657915
-3171.778086_3145.402956,368.6379713075755,105.90673298401795,64.40037535655351,138.3711405626664,516.9871642353656,38.36464398799064,1258.137185142088,304.9171838184243,213.25733897315567
-3171.778086_3245.402956,146.06946356227095,122.93415974291705,436.75172609807464,4.944532398039442,1265.9013519771179,493.1618268299239,348.1560879989567,320.24624613161774,355.8269532185661
-3171.778086_3345.402956,1135.5877143694936,164.36971835596046,170.2590571165756,1165.1773380024847,761.2736893831245,12.584624120063136,177.65304973725145,124.91205623172613,89.09107711292278
-3171.778086_3445.402956,675.930552544638,680.8725613880472,768.4348323992589,158.60979312344034,1948.2404781729128,89.66852024325694,634.7529975130674,280.37816560620195,901.0203700530234
-3171.778086_3545.402956,687.3708503879742,202.2311388699909,513.601803835188,180.47320941576442,1317.5494520427735,35.91195266537622,304.2607268014369,652.4928305862024,746.0019379935583
-3171.778086_3645.402956,890.5260093948216,532.0206822337246,439.6138673768917,242.4115555652117,2382.1353985251603,72.3075947858894,1063.879490227419,566.2158546105129,58.783410127250164
-3171.778086_3745.402956,1714.2638417346009,507.89872565330637,666.3696601777207,342.7996429595755,1361.199948615926,18.60947935162837,585.1496343744898,629.5151065806301,107.11687385598313
-3171.778086_3845.402956,638.0386442624106,277.6705038689667,890.212052303698,215.30583275183608,1213.8915944268595,8.17609779536889,246.36792499314544,501.2689452046868,926.9913158397948
-3171.778086_3945.402956,1043.2060009145755,59.79048701044043,275.7920880347476,490.2644063772687,2771.919964571683,47.41714559409518,762.6442002307663,1335.4597614287368,204.3024941783078
-3171.778086_4045.402956,952.0123374307386,260.07466136050294,1169.4074892901745,238.98387874074575,617.5150112290926,69.04084762719675,1391.156231470758,487.31102081406476,247.29166415762725
-3171.778086_4145.402956,32.455314533396695,325.037510949843,30.795853233718425,1614.4620290606265,55.866741488314936,571.3943629379288,15.930537190364067,428.97786649064386,134.74902877875934
-3171.778086_4245.402956,6.039800589416937,124.46537036660175,447.25961074596404,544.5341445816161,171.62727756688042,1134.1707756483304,124.30543353019289,283.59968893997143,292.6671374126116
-3271.778086_2745.402956,779.5224159810401,394.909856371053,728.3352903026988,1294.5071488399828,187.0329498089539,267.33515220548435,517.8388096040269,774.0503775640159,406.0534587574195
-3271.778086_2845.402956,1094.671372374355,111.623864125636,188.57085594331375,1670.7991116873325,373.5600115563413,24.391357285652635,111.67750026349542,548.7742642049557,409.5171294466209
-3271.778086_2945.402956,1175.9074459435649,397.2103549232534,366.86890624831824,1505.8280695662029,289.20419099473617,89.97454157768813,99.4064128456902,1886.516797055484,307.6687466088779
-3271.778086_3045.402956,163.29314380565003,131.17753622878513,223.78265218426776,435.428063712436,132.09540192435398,922.3084535745437,460.39982608297385,905.9814049012331,140.11898202279747
-3271.778086_3145.402956,532.9092873859742,152.05411483297837,62.059963800584676,506.0526271951367,203.864417704784,250.80105091971532,52.19886602268666,1846.0320789278019,9.166687530871659
-3271.778086_3245.402956,768.975437897057,150.1899547077736,269.00111301452483,162.54511498035893,433.74014226386413,311.5678339627031,77.56030279812435,488.8582891222794,364.7009093782654
-3271.778086_3345.402956,1296.3136527656936,168.252988358881,89.7036645665189,473.8430153704403,1122.7375764677595,454.331184773756,5.152259163657564,710.277902505904,262.52685266948095
-3271.778086_3445.402956,1122.2741487566038,573.8222835500179,31.859769182585833,788.8726707229188,1238.5302350150346,224.2712744506984,87.23516636931126,836.1880708294922,381.0854168889227
-3271.778086_3545.402956,467.98531172983064,2.8189563984200965,389.0678918701016,543.3469921610672,1587.3698113864514,16.60330770339871,708.5748080060646,589.356306929401,412.8262456677028
-3271.778086_3645.402956,1884.4860379814008,117.80664703785904,1514.2249795493653,39.59947810073791,2013.3119929179452,90.14311707236597,98.65948336807477,1136.8675548436433,315.85030130664336
-3271.778086_3745.402956,1309.8985637847268,379.4822738143256,441.70370714112477,308.713984144301,2866.838262778526,51.97493534221386,539.1201569721787,440.14806605524365,78.09869257704436
-3271.778086_3845.402956,896.8339051460742,17.679339024523884,732.3881976561587,1186.2441244912375,1264.9772994796663,251.42630613059404,149.3620109751926,600.6980674910885,158.36940164882907
-3271.778086_3945.402956,935.3968704342466,177.4270469425735,502.1065061737895,565.435242698914,418.101740014511,44.20417709575236,679.6424999422703,397.6342360219693,0.848236351553098
-3271.778086_4045.402956,223.60787388952468,352.6450778600788,1167.167898667413,1323.7738070163787,30.356224689489878,19.527599216242926,200.4201181690944,401.5612758414074,228.73327283575023
-3271.778086_4145.402956,910.5041971667416,245.75246339180137,970.0898523055703,2298.9354772204797,397.72879359540764,659.0651881301268,242.50065109856166,829.3708188423221,21.811000085378
-3271.778086_4245.402956,0.3710996146098653,44.56816673370063,5.3764080195808654,1197.0811810038017,42.86917861137937,113.27349950862539,122.84866199913199,323.3574713730881,134.76490385858574
-3371.778086_2745.402956,464.1128133054871,490.65880860509213,944.5364521420017,542.296002716381,134.2451351221734,956.636503446623,102.23495994862672,734.1023863812974,255.76239794560186
-3371.778086_2845.402956,968.8545128461094,603.6503376133298,170.58186159354554,774.7354602238355,184.71647448414328,603.5943115629515,59.51638303670593,647.967794149051,504.9683239703882
-3371.778086_2945.402956,73.60923765725673,258.671876648815,264.31583963237966,229.2397052652948,253.5011193939464,749.8827586349543,59.8845147633253,1582.7057991044198,135.7746065224438
-3371.778086_3045.402956,330.4795469789201,751.8000120719062,523.96736717777,577.9092975254226,84.08720362661327,38.643921858640525,245.36821027708226,2604.004961309312,306.3249351521792
-3371.778086_3145.402956,159.07829287069896,310.52469217777985,75.23044137534552,146.96587040595776,191.70146090066388,662.661214701699,16.339458393807078,1155.709340680803,469.92832570783105
-3371.778086_3245.402956,1321.884662568388,198.9344468942109,347.70586737908184,50.76663140912904,665.9188554490147,62.098348818409754,99.28217200309581,907.4962124145306,120.0519006216786
-3371.778086_3345.402956,790.7564057668825,2.633954762065148,677.405595298646,449.0970223297455,530.5492957613577,183.7819241565582,124.19704539736537,1246.2055596644122,388.5122945764666
-3371.778086_3445.402956,692.418080223958,290.93918564166586,823.1223396278571,9.960696406942882,1583.0879980200002,338.95722589157907,100.76991602490511,1491.1544456821814,12.729152596860443
-3371.778086_3545.402956,996.3927764080713,131.31019995611558,583.1647334535139,126.52144491468788,826.2333809672728,315.4929603134821,2.5274340807108846,215.41200262550515,34.89471078408869
-3371.778086_3645.402956,178.17951916807112,205.65766996982498,25.522643691096878,944.1201825664106,991.1447533822185,200.05827592331036,1064.030619352909,39.00179119559716,340.23414983254037
-3371.778086_3745.402956,940.6978204158863,462.8075325737604,729.0636371018071,226.94579580019683,1980.0551872944864,91.19017282058074,187.56497690217478,952.1812419863866,6.472289664720166
-3371.778086_3845.402956,662.909864509211,344.91943571928823,402.13125121413253,1391.9505031261895,1335.3578658961917,13.121401157767808,206.46555623465366,655.7675761013805,83.35520357411549
